sales_id,order_id,date_key,product_id,region_id,quantity,unit_price,revenue,discount_pct,customer_segment,sales_channel
11114,ORD-111114,20230826,8,2,4,25.0,75.6,0.1,Corporate,In-Store
11115,ORD-111115,20231004,9,1,2,220.0,440.0,0.0,Home Office,In-Store
11116,ORD-111116,20230411,7,1,2,85.0,170.0,0.0,Consumer,Online
11117,ORD-111117,20230904,3,4,4,180.0,574.56,0.05,Corporate,Online
11118,ORD-111118,20230810,7,2,3,85.0,203.49,0.05,Corporate,In-Store
11119,ORD-111119,20230809,9,1,3,220.0,498.96,0.1,Consumer,In-Store
11120,ORD-111120,20230909,2,2,2,79.0,126.08,0.05,Corporate,Online
11121,ORD-111121,20231028,2,4,1,79.0,71.1,0.1,Consumer,In-Store
11122,ORD-111122,20231025,1,1,4,1100.0,3960.0,0.1,Home Office,In-Store
11123,ORD-111123,20230330,15,1,2,55.0,110.0,0.0,Consumer,In-Store
11124,ORD-111124,20230119,2,1,1,79.0,71.1,0.1,Home Office,Online
11125,ORD-111125,20230628,2,3,3,79.0,237.0,0.0,Corporate,Online
11126,ORD-111126,20230905,15,2,5,55.0,207.9,0.1,Consumer,Online
11127,ORD-111127,20230901,14,3,1,120.0,100.8,0.0,Home Office,Online
11128,ORD-111128,20230411,8,2,4,25.0,95.0,0.05,Home Office,In-Store
11129,ORD-111129,20231024,4,1,1,350.0,332.5,0.05,Consumer,In-Store
11130,ORD-111130,20230603,1,3,3,1100.0,3300.0,0.0,Corporate,Online
11131,ORD-111131,20230523,9,3,2,220.0,374.0,0.15,Consumer,Online
11132,ORD-111132,20230216,2,2,4,79.0,316.0,0.0,Home Office,In-Store
11133,ORD-111133,20231109,7,3,3,85.0,270.3,0.0,Consumer,Online
11134,ORD-111134,20231014,7,2,3,85.0,242.25,0.05,Corporate,Online
11135,ORD-111135,20230507,9,3,1,220.0,220.0,0.0,Consumer,Online
11136,ORD-111136,20231011,6,1,3,130.0,370.5,0.05,Home Office,Online
11137,ORD-111137,20230515,3,4,2,180.0,360.0,0.0,Corporate,In-Store
11138,ORD-111138,20230221,3,3,1,180.0,162.0,0.1,Consumer,Online
11139,ORD-111139,20230407,8,4,1,25.0,23.75,0.05,Home Office,Online
11140,ORD-111140,20230708,12,2,1,38.0,31.92,0.0,Corporate,In-Store
11141,ORD-111141,20231215,15,3,3,55.0,166.16,0.05,Home Office,In-Store
11142,ORD-111142,20230320,1,2,1,1100.0,1100.0,0.0,Corporate,Online
11143,ORD-111143,20231013,11,3,6,18.0,108.0,0.0,Home Office,In-Store
11144,ORD-111144,20230722,6,4,1,130.0,109.2,0.0,Home Office,In-Store
11145,ORD-111145,20230323,7,2,6,85.0,510.0,0.0,Corporate,In-Store
11146,ORD-111146,20230505,12,4,1,38.0,36.1,0.05,Corporate,Online
11147,ORD-111147,20230606,4,1,4,350.0,1400.0,0.0,Home Office,In-Store
11148,ORD-111148,20230128,6,2,1,130.0,130.0,0.0,Consumer,Online
11149,ORD-111149,20230818,7,2,5,85.0,357.0,0.0,Consumer,Online
11150,ORD-111150,20230821,1,1,3,1100.0,2633.4,0.05,Consumer,In-Store
11151,ORD-111151,20230323,14,3,1,120.0,120.0,0.0,Corporate,In-Store
11152,ORD-111152,20230412,8,3,1,25.0,23.75,0.05,Corporate,Online
11153,ORD-111153,20230523,12,3,3,38.0,102.6,0.1,Home Office,In-Store
11154,ORD-111154,20231212,2,1,1,79.0,83.74,0.0,Home Office,Online
11155,ORD-111155,20231220,13,1,3,45.0,135.95,0.05,Corporate,In-Store
11156,ORD-111156,20231229,9,3,2,220.0,466.4,0.0,Consumer,In-Store
11157,ORD-111157,20231101,13,1,1,45.0,47.7,0.0,Consumer,In-Store
11158,ORD-111158,20230815,5,2,6,95.0,454.86,0.05,Corporate,In-Store
11159,ORD-111159,20230512,12,2,1,38.0,36.1,0.05,Home Office,In-Store
11160,ORD-111160,20231112,11,3,5,18.0,81.09,0.15,Corporate,Online
11161,ORD-111161,20230815,7,1,2,85.0,121.38,0.15,Consumer,In-Store
11162,ORD-111162,20231113,5,3,3,95.0,302.1,0.0,Corporate,Online
11163,ORD-111163,20230525,8,2,4,25.0,95.0,0.05,Corporate,In-Store
11164,ORD-111164,20230423,11,1,1,18.0,16.2,0.1,Home Office,Online
11165,ORD-111165,20230314,6,1,1,130.0,130.0,0.0,Consumer,In-Store
11166,ORD-111166,20230209,2,3,3,79.0,237.0,0.0,Consumer,In-Store
11167,ORD-111167,20230222,13,1,2,45.0,90.0,0.0,Consumer,In-Store
11168,ORD-111168,20230508,12,4,2,38.0,76.0,0.0,Consumer,In-Store
11169,ORD-111169,20230106,4,4,3,350.0,945.0,0.1,Corporate,In-Store
11170,ORD-111170,20230813,2,2,3,79.0,179.17,0.1,Consumer,In-Store
11171,ORD-111171,20231114,6,2,5,130.0,689.0,0.0,Corporate,In-Store
11172,ORD-111172,20230116,7,2,1,85.0,85.0,0.0,Consumer,In-Store
11173,ORD-111173,20230422,10,2,1,65.0,58.5,0.1,Consumer,Online
11174,ORD-111174,20230228,15,4,4,55.0,198.0,0.1,Home Office,In-Store
11175,ORD-111175,20230709,11,4,3,18.0,43.09,0.05,Consumer,Online
11176,ORD-111176,20230423,10,4,3,65.0,185.25,0.05,Home Office,Online
11177,ORD-111177,20231224,3,4,2,180.0,381.6,0.0,Home Office,In-Store
11178,ORD-111178,20230521,11,2,1,18.0,18.0,0.0,Consumer,In-Store
11179,ORD-111179,20230704,1,1,2,1100.0,1663.2,0.1,Consumer,In-Store
11180,ORD-111180,20230430,7,3,4,85.0,340.0,0.0,Consumer,In-Store
11181,ORD-111181,20230420,9,2,3,220.0,660.0,0.0,Consumer,In-Store
11182,ORD-111182,20231121,15,1,2,55.0,116.6,0.0,Consumer,Online
11183,ORD-111183,20230220,9,2,1,220.0,220.0,0.0,Corporate,Online
11184,ORD-111184,20230731,3,4,1,180.0,143.64,0.05,Home Office,Online
11185,ORD-111185,20230322,7,1,1,85.0,76.5,0.1,Corporate,Online
11186,ORD-111186,20230101,9,1,3,220.0,594.0,0.1,Consumer,In-Store
11187,ORD-111187,20230621,5,3,1,95.0,95.0,0.0,Home Office,In-Store
11188,ORD-111188,20230726,6,3,2,130.0,218.4,0.0,Home Office,In-Store
11189,ORD-111189,20230209,6,2,1,130.0,123.5,0.05,Consumer,In-Store
11190,ORD-111190,20231005,1,4,1,1100.0,1045.0,0.05,Corporate,In-Store
11191,ORD-111191,20230212,7,4,4,85.0,340.0,0.0,Home Office,Online
11192,ORD-111192,20230111,10,1,1,65.0,58.5,0.1,Consumer,Online
11193,ORD-111193,20230611,2,1,1,79.0,79.0,0.0,Consumer,Online
11194,ORD-111194,20231020,13,1,2,45.0,90.0,0.0,Home Office,In-Store
11195,ORD-111195,20230130,5,3,2,95.0,190.0,0.0,Consumer,In-Store
11196,ORD-111196,20230727,12,1,1,38.0,27.13,0.15,Consumer,In-Store
11197,ORD-111197,20230920,11,4,3,18.0,45.36,0.0,Corporate,In-Store
11198,ORD-111198,20230109,9,1,3,220.0,660.0,0.0,Home Office,In-Store
11199,ORD-111199,20230712,14,3,1,120.0,100.8,0.0,Corporate,In-Store
11200,ORD-111200,20230105,1,3,2,1100.0,2200.0,0.0,Consumer,Online
11201,ORD-111201,20230608,15,4,5,55.0,275.0,0.0,Corporate,Online
11202,ORD-111202,20230718,10,4,2,65.0,109.2,0.0,Corporate,In-Store
11203,ORD-111203,20230226,11,4,3,18.0,54.0,0.0,Corporate,In-Store
11204,ORD-111204,20230513,3,3,2,180.0,342.0,0.05,Home Office,Online
11205,ORD-111205,20230904,2,1,2,79.0,132.72,0.0,Consumer,In-Store
11206,ORD-111206,20231015,9,2,3,220.0,627.0,0.05,Consumer,In-Store
11207,ORD-111207,20230129,3,4,4,180.0,684.0,0.05,Home Office,Online
11208,ORD-111208,20230208,13,1,2,45.0,90.0,0.0,Home Office,In-Store
11209,ORD-111209,20230702,7,3,3,85.0,214.2,0.0,Home Office,Online
11210,ORD-111210,20230725,1,2,1,1100.0,877.8,0.05,Home Office,In-Store
11211,ORD-111211,20230609,9,2,1,220.0,220.0,0.0,Corporate,In-Store
11212,ORD-111212,20230209,10,4,1,65.0,58.5,0.1,Home Office,Online
11213,ORD-111213,20231109,12,1,5,38.0,201.4,0.0,Consumer,In-Store
11214,ORD-111214,20230901,15,3,1,55.0,39.27,0.15,Home Office,Online
11215,ORD-111215,20231225,4,4,1,350.0,352.45,0.05,Consumer,Online
11216,ORD-111216,20230618,7,4,1,85.0,85.0,0.0,Consumer,In-Store
11217,ORD-111217,20231209,9,4,1,220.0,233.2,0.0,Corporate,Online
11218,ORD-111218,20230730,7,1,4,85.0,285.6,0.0,Home Office,In-Store
11219,ORD-111219,20230123,10,3,1,65.0,65.0,0.0,Corporate,Online
11220,ORD-111220,20230722,11,2,1,18.0,15.12,0.0,Home Office,Online
11221,ORD-111221,20230531,11,2,5,18.0,85.5,0.05,Consumer,In-Store
11222,ORD-111222,20230703,7,3,2,85.0,128.52,0.1,Corporate,Online
11223,ORD-111223,20230123,7,1,2,85.0,161.5,0.05,Consumer,In-Store
11224,ORD-111224,20230423,11,4,2,18.0,36.0,0.0,Home Office,In-Store
11225,ORD-111225,20230320,8,4,6,25.0,127.5,0.15,Consumer,In-Store
11226,ORD-111226,20230720,3,2,1,180.0,151.2,0.0,Consumer,Online
11227,ORD-111227,20230610,1,1,2,1100.0,2200.0,0.0,Corporate,Online
11228,ORD-111228,20230615,4,1,3,350.0,1050.0,0.0,Corporate,In-Store
11229,ORD-111229,20230108,10,2,4,65.0,260.0,0.0,Corporate,In-Store
11230,ORD-111230,20230226,2,3,5,79.0,395.0,0.0,Home Office,Online
11231,ORD-111231,20230130,1,4,1,1100.0,1100.0,0.0,Corporate,In-Store
11232,ORD-111232,20230402,14,4,2,120.0,204.0,0.15,Corporate,In-Store
11233,ORD-111233,20230822,8,1,3,25.0,63.0,0.0,Home Office,In-Store
11234,ORD-111234,20230905,8,4,1,25.0,19.95,0.05,Consumer,In-Store
11235,ORD-111235,20230808,7,1,3,85.0,203.49,0.05,Home Office,Online
11236,ORD-111236,20231106,12,4,2,38.0,80.56,0.0,Consumer,Online
11237,ORD-111237,20230603,8,2,1,25.0,23.75,0.05,Consumer,In-Store
11238,ORD-111238,20230416,9,3,5,220.0,1100.0,0.0,Home Office,Online
11239,ORD-111239,20230226,6,3,3,130.0,390.0,0.0,Corporate,Online
11240,ORD-111240,20230706,5,1,4,95.0,287.28,0.1,Home Office,Online
11241,ORD-111241,20230411,5,1,1,95.0,95.0,0.0,Corporate,In-Store
11242,ORD-111242,20231219,3,1,2,180.0,381.6,0.0,Home Office,Online
11243,ORD-111243,20230329,8,2,4,25.0,85.0,0.15,Consumer,In-Store
11244,ORD-111244,20231031,7,1,1,85.0,85.0,0.0,Corporate,In-Store
11245,ORD-111245,20231219,6,3,2,130.0,275.6,0.0,Corporate,Online
11246,ORD-111246,20230216,11,1,1,18.0,17.1,0.05,Consumer,In-Store
11247,ORD-111247,20230702,3,3,6,180.0,816.48,0.1,Home Office,Online
11248,ORD-111248,20230801,2,3,2,79.0,112.81,0.15,Consumer,Online
11249,ORD-111249,20230318,15,1,5,55.0,275.0,0.0,Home Office,Online
11250,ORD-111250,20230228,5,2,1,95.0,85.5,0.1,Home Office,Online
11251,ORD-111251,20230125,5,4,6,95.0,513.0,0.1,Corporate,Online
11252,ORD-111252,20230823,6,3,2,130.0,196.56,0.1,Corporate,In-Store
11253,ORD-111253,20231113,2,3,3,79.0,238.66,0.05,Home Office,Online
11254,ORD-111254,20230612,15,1,2,55.0,110.0,0.0,Corporate,In-Store
11255,ORD-111255,20230209,5,2,1,95.0,85.5,0.1,Corporate,Online
11256,ORD-111256,20231021,13,1,1,45.0,45.0,0.0,Corporate,In-Store
11257,ORD-111257,20230409,8,4,1,25.0,23.75,0.05,Consumer,Online
11258,ORD-111258,20230704,2,4,5,79.0,298.62,0.1,Corporate,In-Store
11259,ORD-111259,20230426,2,2,1,79.0,75.05,0.05,Consumer,Online
11260,ORD-111260,20230402,3,4,3,180.0,513.0,0.05,Corporate,In-Store
11261,ORD-111261,20230124,11,3,1,18.0,17.1,0.05,Consumer,In-Store
11262,ORD-111262,20231111,14,3,3,120.0,343.44,0.1,Home Office,In-Store
11263,ORD-111263,20231014,8,4,1,25.0,25.0,0.0,Corporate,Online
11264,ORD-111264,20231129,3,2,1,180.0,190.8,0.0,Corporate,Online
11265,ORD-111265,20231021,3,2,1,180.0,162.0,0.1,Corporate,Online
11266,ORD-111266,20230121,3,2,1,180.0,180.0,0.0,Consumer,In-Store
11267,ORD-111267,20230719,13,4,4,45.0,151.2,0.0,Corporate,In-Store
11268,ORD-111268,20230504,2,1,3,79.0,213.3,0.1,Home Office,Online
11269,ORD-111269,20230114,13,2,1,45.0,45.0,0.0,Corporate,In-Store
11270,ORD-111270,20230201,11,1,2,18.0,32.4,0.1,Corporate,In-Store
11271,ORD-111271,20230101,11,1,1,18.0,16.2,0.1,Home Office,In-Store
11272,ORD-111272,20230120,8,3,1,25.0,22.5,0.1,Home Office,Online
11273,ORD-111273,20230829,11,4,2,18.0,30.24,0.0,Consumer,In-Store
11274,ORD-111274,20230525,2,4,1,79.0,79.0,0.0,Home Office,Online
11275,ORD-111275,20231122,3,4,4,180.0,686.88,0.1,Corporate,Online
11276,ORD-111276,20230130,8,4,1,25.0,22.5,0.1,Consumer,Online
11277,ORD-111277,20230919,7,2,1,85.0,71.4,0.0,Consumer,Online
11278,ORD-111278,20230822,5,1,2,95.0,159.6,0.0,Corporate,Online
11279,ORD-111279,20230407,2,4,5,79.0,335.75,0.15,Consumer,In-Store
11280,ORD-111280,20231119,10,4,4,65.0,261.82,0.05,Consumer,In-Store
11281,ORD-111281,20230909,5,1,1,95.0,71.82,0.1,Corporate,Online
11282,ORD-111282,20231005,10,2,1,65.0,65.0,0.0,Consumer,In-Store
11283,ORD-111283,20230403,10,3,2,65.0,130.0,0.0,Consumer,In-Store
11284,ORD-111284,20230323,9,4,5,220.0,1100.0,0.0,Home Office,In-Store
11285,ORD-111285,20230102,7,2,2,85.0,161.5,0.05,Corporate,In-Store
11286,ORD-111286,20230425,3,4,2,180.0,306.0,0.15,Corporate,Online
11287,ORD-111287,20231002,1,1,3,1100.0,3135.0,0.05,Corporate,In-Store
11288,ORD-111288,20230129,8,4,2,25.0,50.0,0.0,Corporate,Online
11289,ORD-111289,20230510,13,3,2,45.0,85.5,0.05,Consumer,In-Store
11290,ORD-111290,20231011,9,2,1,220.0,220.0,0.0,Home Office,In-Store
11291,ORD-111291,20230107,1,4,1,1100.0,1100.0,0.0,Consumer,Online
11292,ORD-111292,20231115,9,3,3,220.0,699.6,0.0,Consumer,In-Store
11293,ORD-111293,20230214,12,3,2,38.0,68.4,0.1,Corporate,Online
11294,ORD-111294,20230529,4,4,2,350.0,630.0,0.1,Consumer,Online
11295,ORD-111295,20230910,3,4,3,180.0,430.92,0.05,Consumer,In-Store
11296,ORD-111296,20230711,7,4,2,85.0,142.8,0.0,Corporate,Online
11297,ORD-111297,20230421,11,2,1,18.0,17.1,0.05,Consumer,In-Store
11298,ORD-111298,20230705,2,4,3,79.0,199.08,0.0,Corporate,In-Store
11299,ORD-111299,20230818,3,4,4,180.0,604.8,0.0,Corporate,Online
11300,ORD-111300,20230122,6,1,3,130.0,370.5,0.05,Consumer,In-Store
11301,ORD-111301,20230402,3,4,4,180.0,720.0,0.0,Home Office,Online
11302,ORD-111302,20230712,11,4,6,18.0,90.72,0.0,Corporate,Online
11303,ORD-111303,20230715,6,4,1,130.0,109.2,0.0,Consumer,Online
11304,ORD-111304,20230604,8,3,1,25.0,22.5,0.1,Consumer,Online
11305,ORD-111305,20230902,4,3,2,350.0,588.0,0.0,Corporate,Online
11306,ORD-111306,20230312,3,4,2,180.0,342.0,0.05,Home Office,Online
11307,ORD-111307,20231018,11,1,3,18.0,54.0,0.0,Corporate,In-Store
11308,ORD-111308,20231024,11,1,4,18.0,68.4,0.05,Consumer,In-Store
11309,ORD-111309,20230602,6,2,1,130.0,117.0,0.1,Corporate,In-Store
11310,ORD-111310,20231214,2,2,1,79.0,71.18,0.15,Consumer,In-Store
11311,ORD-111311,20230611,8,1,3,25.0,63.75,0.15,Home Office,In-Store
11312,ORD-111312,20230718,9,2,1,220.0,184.8,0.0,Consumer,In-Store
11313,ORD-111313,20230117,3,3,3,180.0,486.0,0.1,Home Office,In-Store
11314,ORD-111314,20230213,11,1,3,18.0,51.3,0.05,Home Office,Online
11315,ORD-111315,20231201,7,3,1,85.0,90.1,0.0,Consumer,In-Store
11316,ORD-111316,20231113,8,1,2,25.0,53.0,0.0,Corporate,In-Store
11317,ORD-111317,20230427,13,4,6,45.0,243.0,0.1,Home Office,Online
11318,ORD-111318,20230307,15,3,6,55.0,313.5,0.05,Corporate,Online
11319,ORD-111319,20230418,11,1,3,18.0,48.6,0.1,Consumer,Online
11320,ORD-111320,20230223,8,1,2,25.0,47.5,0.05,Corporate,Online
11321,ORD-111321,20230316,11,3,1,18.0,16.2,0.1,Home Office,Online
11322,ORD-111322,20230911,11,1,4,18.0,60.48,0.0,Consumer,Online
11323,ORD-111323,20230608,5,4,4,95.0,380.0,0.0,Home Office,In-Store
11324,ORD-111324,20230714,1,1,5,1100.0,4158.0,0.1,Corporate,In-Store
11325,ORD-111325,20230121,7,2,1,85.0,76.5,0.1,Home Office,Online
11326,ORD-111326,20230719,5,3,3,95.0,239.4,0.0,Consumer,In-Store
11327,ORD-111327,20230611,4,2,3,350.0,945.0,0.1,Home Office,In-Store
11328,ORD-111328,20230807,8,1,2,25.0,42.0,0.0,Home Office,Online
11329,ORD-111329,20230702,2,3,5,79.0,298.62,0.1,Corporate,Online
11330,ORD-111330,20230929,11,3,5,18.0,71.82,0.05,Home Office,Online
11331,ORD-111331,20230414,9,2,1,220.0,220.0,0.0,Consumer,In-Store
11332,ORD-111332,20230116,14,3,1,120.0,114.0,0.05,Home Office,Online
11333,ORD-111333,20230531,7,4,1,85.0,80.75,0.05,Consumer,In-Store
11334,ORD-111334,20230705,10,4,2,65.0,98.28,0.1,Home Office,In-Store
11335,ORD-111335,20230312,1,1,2,1100.0,2090.0,0.05,Home Office,In-Store
11336,ORD-111336,20230407,7,1,2,85.0,161.5,0.05,Home Office,Online
11337,ORD-111337,20230903,8,1,5,25.0,99.75,0.05,Corporate,In-Store
11338,ORD-111338,20230106,4,3,1,350.0,350.0,0.0,Corporate,Online
11339,ORD-111339,20230323,6,4,6,130.0,780.0,0.0,Consumer,In-Store
11340,ORD-111340,20230325,1,1,2,1100.0,2200.0,0.0,Home Office,In-Store
11341,ORD-111341,20230713,11,2,3,18.0,45.36,0.0,Consumer,In-Store
11342,ORD-111342,20231007,13,1,3,45.0,128.25,0.05,Home Office,In-Store
11343,ORD-111343,20231102,9,2,1,220.0,221.54,0.05,Home Office,In-Store
11344,ORD-111344,20230221,11,1,2,18.0,36.0,0.0,Home Office,In-Store
11345,ORD-111345,20231106,9,4,3,220.0,699.6,0.0,Consumer,Online
11346,ORD-111346,20230122,2,4,1,79.0,79.0,0.0,Home Office,Online
11347,ORD-111347,20230516,8,1,4,25.0,100.0,0.0,Consumer,In-Store
11348,ORD-111348,20230513,7,1,3,85.0,255.0,0.0,Home Office,In-Store
11349,ORD-111349,20231010,11,2,1,18.0,18.0,0.0,Corporate,Online
11350,ORD-111350,20230409,15,2,3,55.0,148.5,0.1,Corporate,In-Store
11351,ORD-111351,20231221,1,3,1,1100.0,1166.0,0.0,Home Office,Online
11352,ORD-111352,20230718,3,4,2,180.0,302.4,0.0,Consumer,Online
11353,ORD-111353,20230205,2,1,5,79.0,395.0,0.0,Home Office,Online
11354,ORD-111354,20230824,13,4,4,45.0,151.2,0.0,Home Office,In-Store
11355,ORD-111355,20230602,4,3,2,350.0,700.0,0.0,Home Office,In-Store
11356,ORD-111356,20231122,1,4,1,1100.0,1166.0,0.0,Consumer,Online
11357,ORD-111357,20230929,10,1,1,65.0,54.6,0.0,Home Office,Online
11358,ORD-111358,20231226,1,1,1,1100.0,1166.0,0.0,Home Office,Online
11359,ORD-111359,20231125,7,2,3,85.0,270.3,0.0,Home Office,Online
11360,ORD-111360,20230813,2,4,3,79.0,199.08,0.0,Corporate,In-Store
11361,ORD-111361,20230112,15,3,1,55.0,46.75,0.15,Consumer,In-Store
11362,ORD-111362,20230613,6,4,1,130.0,130.0,0.0,Home Office,Online
11363,ORD-111363,20230501,9,1,1,220.0,198.0,0.1,Corporate,Online
11364,ORD-111364,20230209,2,4,2,79.0,142.2,0.1,Consumer,Online
11365,ORD-111365,20230913,7,3,1,85.0,67.83,0.05,Consumer,In-Store
11366,ORD-111366,20230904,5,1,1,95.0,79.8,0.0,Corporate,In-Store
11367,ORD-111367,20230507,5,3,1,95.0,95.0,0.0,Consumer,In-Store
11368,ORD-111368,20231006,13,3,5,45.0,202.5,0.1,Consumer,Online
11369,ORD-111369,20230630,1,4,1,1100.0,990.0,0.1,Home Office,In-Store
11370,ORD-111370,20230729,8,3,3,25.0,56.7,0.1,Consumer,In-Store
11371,ORD-111371,20230115,9,2,1,220.0,198.0,0.1,Home Office,In-Store
11372,ORD-111372,20230725,2,3,2,79.0,132.72,0.0,Consumer,Online
11373,ORD-111373,20230620,9,4,5,220.0,1100.0,0.0,Corporate,In-Store
11374,ORD-111374,20230717,14,4,4,120.0,362.88,0.1,Home Office,In-Store
11375,ORD-111375,20230927,10,1,2,65.0,103.74,0.05,Corporate,In-Store
11376,ORD-111376,20231120,14,3,4,120.0,483.36,0.05,Corporate,In-Store
11377,ORD-111377,20230318,5,1,3,95.0,285.0,0.0,Home Office,In-Store
11378,ORD-111378,20230725,4,3,4,350.0,1117.2,0.05,Home Office,Online
11379,ORD-111379,20231021,12,1,1,38.0,36.1,0.05,Corporate,Online
11380,ORD-111380,20230314,11,3,1,18.0,17.1,0.05,Corporate,In-Store
11381,ORD-111381,20230123,11,1,1,18.0,18.0,0.0,Consumer,Online
11382,ORD-111382,20230609,1,2,1,1100.0,1100.0,0.0,Consumer,Online
11383,ORD-111383,20230922,6,1,1,130.0,98.28,0.1,Home Office,Online
11384,ORD-111384,20231013,1,3,4,1100.0,4400.0,0.0,Home Office,Online
11385,ORD-111385,20230502,3,3,1,180.0,180.0,0.0,Consumer,In-Store
11386,ORD-111386,20230312,11,1,3,18.0,48.6,0.1,Home Office,In-Store
11387,ORD-111387,20230824,1,1,2,1100.0,1570.8,0.15,Corporate,Online
11388,ORD-111388,20231016,3,2,1,180.0,180.0,0.0,Corporate,Online
11389,ORD-111389,20230131,1,2,2,1100.0,1870.0,0.15,Corporate,In-Store
11390,ORD-111390,20230912,11,4,1,18.0,15.12,0.0,Home Office,Online
11391,ORD-111391,20231007,9,3,2,220.0,440.0,0.0,Corporate,Online
11392,ORD-111392,20231228,8,1,2,25.0,53.0,0.0,Home Office,Online
11393,ORD-111393,20230730,12,1,5,38.0,143.64,0.1,Consumer,In-Store
11394,ORD-111394,20230103,11,4,1,18.0,17.1,0.05,Consumer,Online
11395,ORD-111395,20230209,11,1,2,18.0,36.0,0.0,Corporate,In-Store
11396,ORD-111396,20230527,7,4,2,85.0,170.0,0.0,Home Office,Online
11397,ORD-111397,20231027,14,1,5,120.0,510.0,0.15,Consumer,In-Store
11398,ORD-111398,20231106,12,3,3,38.0,114.8,0.05,Home Office,Online
11399,ORD-111399,20230104,7,1,1,85.0,80.75,0.05,Consumer,In-Store
11400,ORD-111400,20230720,9,3,3,220.0,526.68,0.05,Home Office,In-Store
11401,ORD-111401,20230608,11,1,2,18.0,36.0,0.0,Corporate,Online
11402,ORD-111402,20230120,8,1,3,25.0,75.0,0.0,Corporate,In-Store
11403,ORD-111403,20230724,4,4,1,350.0,279.3,0.05,Home Office,In-Store
11404,ORD-111404,20230621,14,3,3,120.0,324.0,0.1,Home Office,Online
11405,ORD-111405,20230111,3,3,1,180.0,180.0,0.0,Consumer,Online
11406,ORD-111406,20230624,3,3,4,180.0,648.0,0.1,Home Office,In-Store
11407,ORD-111407,20231218,7,2,3,85.0,243.27,0.1,Consumer,Online
11408,ORD-111408,20230907,4,2,2,350.0,588.0,0.0,Consumer,Online
11409,ORD-111409,20230712,10,3,1,65.0,54.6,0.0,Corporate,Online
11410,ORD-111410,20230124,13,1,1,45.0,42.75,0.05,Consumer,In-Store
11411,ORD-111411,20230227,10,3,2,65.0,110.5,0.15,Corporate,Online
11412,ORD-111412,20230420,2,3,2,79.0,158.0,0.0,Corporate,Online
11413,ORD-111413,20231124,7,4,2,85.0,162.18,0.1,Consumer,Online
11414,ORD-111414,20230728,9,4,4,220.0,702.24,0.05,Consumer,In-Store
11415,ORD-111415,20230809,11,3,2,18.0,28.73,0.05,Consumer,In-Store
11416,ORD-111416,20231022,3,4,1,180.0,180.0,0.0,Home Office,In-Store
11417,ORD-111417,20230623,4,3,6,350.0,1890.0,0.1,Corporate,In-Store
11418,ORD-111418,20230207,9,3,2,220.0,440.0,0.0,Corporate,In-Store
11419,ORD-111419,20230909,6,2,5,130.0,546.0,0.0,Consumer,Online
11420,ORD-111420,20230730,8,4,2,25.0,42.0,0.0,Home Office,In-Store
11421,ORD-111421,20231225,6,2,3,130.0,413.4,0.0,Corporate,Online
11422,ORD-111422,20231009,10,4,1,65.0,65.0,0.0,Corporate,In-Store
11423,ORD-111423,20230703,9,2,2,220.0,351.12,0.05,Home Office,In-Store
11424,ORD-111424,20230612,7,4,2,85.0,170.0,0.0,Home Office,Online
11425,ORD-111425,20230131,12,1,1,38.0,34.2,0.1,Consumer,In-Store
11426,ORD-111426,20230615,3,1,2,180.0,360.0,0.0,Home Office,Online
11427,ORD-111427,20230427,9,2,3,220.0,660.0,0.0,Consumer,In-Store
11428,ORD-111428,20230521,13,1,3,45.0,121.5,0.1,Consumer,Online
11429,ORD-111429,20231105,7,1,1,85.0,76.59,0.15,Home Office,In-Store
11430,ORD-111430,20230810,11,4,3,18.0,45.36,0.0,Home Office,In-Store
11431,ORD-111431,20230427,2,4,2,79.0,158.0,0.0,Home Office,Online
11432,ORD-111432,20231031,8,1,1,25.0,23.75,0.05,Corporate,In-Store
11433,ORD-111433,20230926,2,1,2,79.0,126.08,0.05,Corporate,In-Store
11434,ORD-111434,20231229,3,1,5,180.0,954.0,0.0,Corporate,In-Store
11435,ORD-111435,20230308,1,2,1,1100.0,1045.0,0.05,Home Office,In-Store
11436,ORD-111436,20230516,13,2,3,45.0,121.5,0.1,Consumer,Online
11437,ORD-111437,20231205,3,2,3,180.0,572.4,0.0,Consumer,Online
11438,ORD-111438,20230729,10,3,2,65.0,109.2,0.0,Home Office,Online
11439,ORD-111439,20230112,1,2,1,1100.0,990.0,0.1,Home Office,In-Store
11440,ORD-111440,20231014,5,3,2,95.0,171.0,0.1,Consumer,Online
11441,ORD-111441,20231024,12,4,2,38.0,76.0,0.0,Consumer,In-Store
11442,ORD-111442,20231122,6,2,6,130.0,785.46,0.05,Consumer,Online
11443,ORD-111443,20230915,9,4,2,220.0,351.12,0.05,Corporate,In-Store
11444,ORD-111444,20231106,4,1,3,350.0,1001.7,0.1,Consumer,Online
11445,ORD-111445,20230526,7,3,1,85.0,85.0,0.0,Consumer,Online
11446,ORD-111446,20230625,3,3,2,180.0,360.0,0.0,Corporate,Online
11447,ORD-111447,20230727,1,3,1,1100.0,924.0,0.0,Home Office,In-Store
11448,ORD-111448,20230428,7,2,1,85.0,76.5,0.1,Corporate,In-Store
11449,ORD-111449,20230621,7,3,3,85.0,242.25,0.05,Consumer,Online
11450,ORD-111450,20230527,8,4,4,25.0,100.0,0.0,Corporate,In-Store
11451,ORD-111451,20230129,9,1,1,220.0,220.0,0.0,Corporate,Online
